,Accuracy,AUC,Precision,Recall,F1,JI,MCC
0,0.8666019417475728,0.9312727272727273,0.8585271317829457,0.8568181818181818,0.8575736884033232,0.7510029652886796,0.730719036758336
1,0.8963106796116505,0.9393215576073866,0.8795518207282913,0.9068085106382979,0.8929455445544554,0.807070707070707,0.7928353010268485
2,0.8767475728155341,0.9329202106257137,0.8735315272116998,0.8559751323969607,0.8645759924829692,0.7614795918367347,0.7505677553797928
3,0.8671844660194175,0.9344119384865734,0.8661082474226804,0.8296234904096613,0.8474074074074074,0.7366071428571428,0.7282871055418936
4,0.8843932038834952,0.9359347683566434,0.8583933086948065,0.90625,0.8812394192787154,0.7878340711592065,0.7706977153761944
5,0.8886650485436893,0.939929862105025,0.911674347158218,0.8480479148181012,0.8786292241789624,0.7848484848484849,0.7773384676880513
6,0.879247572815534,0.933502462770005,0.8508928571428571,0.8997338065661047,0.8745938580861545,0.7771433300231712,0.7589819595481913
7,0.9010194174757282,0.9503165064102563,0.88701564828614,0.9046875,0.8946190476190475,0.8129490784129959,0.7976947579586116
8,0.8911650485436893,0.9456864712966679,0.9179841897233202,0.8502127659574468,0.8821779913063372,0.7907275059556533,0.784315011062869
9,0.8795388349514563,0.9322132322464769,0.8590659340659341,0.9042207792207793,0.8809959545366981,0.7873076923076923,0.7572532542572018
10,0.8938106796116505,0.9374635593220338,0.8664627930682977,0.9145454545454546,0.8896295898069995,0.8013256584685156,0.7875936822508733
11,0.8591019417475728,0.9325471698113208,0.8695347205985504,0.828936170212766,0.8487043744775704,0.739057239057239,0.7178005743585459
12,0.8716019417475729,0.9333433355208622,0.8588007736943907,0.8782467532467533,0.8680328680328679,0.7683266316115063,0.742191918949133
13,0.8860194174757281,0.9304713610895974,0.886214953271028,0.8775040294727148,0.8809082483781279,0.7888888888888889,0.7707280915794765
14,0.8939563106796117,0.9416361563967947,0.8730070448646645,0.9131493506493507,0.892604439274983,0.8066097406704618,0.7866550800610845
15,0.8911650485436893,0.9311661983139301,0.8737980769230769,0.9008510638297872,0.8871001031991744,0.7988323603002502,0.7824062129943536
16,0.8618932038834951,0.9293385152468735,0.8580984233158147,0.8428505641261801,0.8488412921348315,0.7374138844727081,0.7240722814675324
17,0.8818932038834951,0.9368257946453435,0.851010101010101,0.9118152524167562,0.8801921729556601,0.7860791826309068,0.7661079563885245
18,0.866747572815534,0.9273604121734962,0.9035250463821892,0.8077166350411132,0.8517647058823529,0.7428571428571429,0.7359639975437118
19,0.8791019417475728,0.937453643689655,0.8672208013640239,0.8794691818381224,0.8730210190738639,0.7747617426820966,0.7578108756462937
20,0.8814563106796116,0.9289093990755007,0.89387031408308,0.8468181818181818,0.8696955166626708,0.7697072072072072,0.7612013031144227
21,0.869247572815534,0.9364798966781064,0.9111721611721612,0.8127090301003345,0.8569352400883619,0.75,0.745087180574439
22,0.8789563106796117,0.9355800883179446,0.8708791208791209,0.8748936170212767,0.8726020137784845,0.775200267022697,0.7576180776658936
23,0.8813106796116505,0.9311209609333027,0.852825907590759,0.9024867603039374,0.8762920248068763,0.7806896551724138,0.7636138558469361
24,0.8867475728155341,0.937629135621173,0.8996640537513998,0.8656437901720921,0.8808602150537634,0.7870879120879121,0.7762264771992493
25,0.8691019417475728,0.9395824969891609,0.8927409261576971,0.8236170212765958,0.8567067903012153,0.7505291005291006,0.7386212899259884
26,0.8836650485436893,0.9376786594761171,0.8753375337533753,0.8795454545454545,0.877431026684758,0.7830459770114943,0.7656644007545665
27,0.8791019417475728,0.9387122568325575,0.8868055555555556,0.8545649838882922,0.870325996099192,0.7707896575821104,0.7577074313573618
28,0.8741019417475728,0.9371972389131982,0.8397435897435898,0.906229436279886,0.8715801228364042,0.7728070175438597,0.7506891223906946
29,0.8645388349514562,0.9302311333890281,0.8692430460556315,0.8440386680988184,0.8554143646408839,0.7473852901484481,0.7298415145081891
30,0.8766019417475728,0.9270393416298675,0.8456400742115028,0.9061702127659574,0.874702380952381,0.7778996865203762,0.7553955116140703
31,0.8986650485436893,0.9411631562631292,0.8754501800720288,0.9165387146304014,0.8955192629815745,0.8114697802197802,0.7978646613656126
32,0.8718932038834951,0.9315907373050231,0.8814855875831485,0.85,0.8647855771282269,0.7621294916376884,0.7422826237180474
33,0.8938106796116505,0.9415951560051463,0.9336734693877551,0.8423996490458434,0.8829562594268476,0.7906189555125724,0.7922454779150503
34,0.8695388349514563,0.9411465087204884,0.8713084495488106,0.8635813672111312,0.8665312341289995,0.7645477545857052,0.7389265830062117
35,0.8836650485436893,0.936443350909643,0.8846474760116813,0.8724208375893769,0.8775646973914837,0.7849647483193967,0.7680661692977682
36,0.8936650485436893,0.9399395313681028,0.895168439716312,0.8805585392051558,0.8876527050610821,0.7992237120677488,0.7870683158821474
37,0.8521844660194174,0.9255396427576879,0.8734335839598997,0.8088077336197637,0.838635049161365,0.7221269296740995,0.7060452318679376
38,0.8889563106796117,0.9352536102160163,0.9157801418439716,0.8440386680988184,0.8780842644320297,0.7831113577506474,0.7791181613477396
39,0.8960194174757281,0.940643210955711,0.9028677150786308,0.875,0.8886898096304592,0.8017429193899782,0.7915556184301777
40,0.8568932038834951,0.9339467048908539,0.8860544217687075,0.8084415584415584,0.8450719822812847,0.732967763376537,0.7149443098871447
41,0.881747572815534,0.9347944491806384,0.8734693877551021,0.8837792642140468,0.8780185758513932,0.7825873093949828,0.7643128571359232
42,0.8691019417475728,0.9302769971898837,0.888481291269259,0.828936170212766,0.8576636099561428,0.7519217330538085,0.7382434563491156
43,0.9011650485436893,0.9345478750023958,0.9040357716120155,0.8856108795788551,0.8938172043010753,0.8087912087912088,0.8031519606956754
44,0.8618932038834951,0.9340809550364768,0.8810077519379845,0.8167701863354038,0.8470496894409938,0.7348130841121495,0.7242717748123291
45,0.8814563106796116,0.9359995985547973,0.9048913043478262,0.8395744680851064,0.8709935897435899,0.7723270440251573,0.763479328513105
46,0.8957281553398058,0.9400703604368552,0.8801300284437221,0.9113840754551437,0.8946869070208728,0.8133863714977516,0.7931283143993978
47,0.8738106796116505,0.940143841970404,0.8223270440251573,0.9343434343434344,0.8740576496674057,0.7780112044817927,0.755452359780307
48,0.8818932038834951,0.9371011849465094,0.8526325478645067,0.9123972169512966,0.8813575996064928,0.7878930817610064,0.765747088236791
49,0.8889563106796117,0.936003969988345,0.8768421052631579,0.890625,0.8835345656587242,0.7916666666666666,0.7777936078317935
