,Accuracy,AUC,Precision,Recall,F1,JI,MCC
3,0.5966666666666667,0.6227850006443921,0.6195740017807,0.6236272508920266,0.6215355340448415,0.5822536744692434,0.465530515686734
4,0.6016666666666667,0.6195720654688368,0.6198004893657068,0.6299692914808176,0.6248009894157117,0.5880737164361515,0.4780071240266994
5,0.5966666666666667,0.6189565752461322,0.6252278423331056,0.6172274039529203,0.6211763382816015,0.5815162490452608,0.4694881710745518
6,0.935,0.9496914346107895,0.9536647571739508,0.9635925006892748,0.9585877085877086,0.9223505353061471,0.8078925670965972
7,0.5983333333333333,0.6166547192353644,0.6182947487295314,0.6279569892473118,0.623011483893873,0.5848430169613857,0.46656743763820097
8,0.9366666666666666,0.9529446557050091,0.9539293248945148,0.9659637439881613,0.9597867386944295,0.9241489768598202,0.8121594879534979
9,0.6033333333333334,0.6293500163642937,0.6213093709884467,0.6325683424271454,0.6262508719100359,0.5906269285221621,0.48626909888488995
10,0.9383333333333334,0.9488788377192982,0.9547855566067486,0.9678728070175439,0.9611406262577477,0.926648697214735,0.8100440913219917
11,0.9216666666666667,0.9444421600877192,0.9452407495885756,0.95515350877193,0.950142277245081,0.90723358550481,0.7665861717088932
12,0.6016666666666667,0.6165826641678249,0.6198924731182796,0.6299165590681272,0.6248488946257709,0.5882416984213391,0.47845372125553326
13,0.9316666666666666,0.9496561210831205,0.9572016460905349,0.9550219172860682,0.9560310433404383,0.9176889402030115,0.8016696233621751
14,0.5983333333333333,0.623355207594338,0.6161929782660617,0.6301476301476302,0.6230778101110411,0.5848632625741059,0.4658594208629469
15,0.9383333333333334,0.9515247485583638,0.9522319973932877,0.9700883002207505,0.9610323445617563,0.926411278258476,0.8122598472602309
16,0.93,0.9490083310304169,0.9425760866851421,0.9699522835719154,0.9559536848693475,0.9175215146299484,0.7838904409084094
17,0.9383333333333334,0.9608506944444445,0.9540116903881942,0.9680921052631578,0.9609573391759968,0.9262488190483024,0.8140607272762029
18,0.935,0.9534945811156481,0.9500051488003295,0.9677867713187801,0.9587669818066259,0.922527601597369,0.8035253776607848
19,0.89,0.9579491389243712,0.9561428866405121,0.8880844645550529,0.9183701505659964,0.850036216137911,0.7193891889163941
20,0.9366666666666666,0.9486290553445902,0.9592300235424457,0.9587965267407776,0.9589871315898714,0.9227821986442676,0.8117909085175848
21,0.8966666666666666,0.95097118222517,0.9556676330037197,0.8984867075664621,0.923265712422339,0.8587393338838426,0.742213216340225
22,0.9333333333333332,0.9513468567251463,0.9535864978902954,0.9616228070175438,0.9574761614932035,0.9201090074584051,0.8039344696894566
23,0.8983333333333333,0.952225940129166,0.9581215885563713,0.9180688487140101,0.9361392928563202,0.8804774083546462,0.7081407253739475
24,0.9383333333333334,0.949949512878011,0.9560773295872633,0.9655881054838353,0.9607219981257386,0.9258236434108528,0.8158420570598736
25,0.5966666666666667,0.620868347151151,0.6138765588670472,0.6298985852009515,0.6217753877328346,0.5826491516146688,0.45759816813217996
26,0.9366666666666666,0.9531039006039007,0.9500805770854117,0.9703248703248702,0.959929341455764,0.9244881649154971,0.8062692148561075
27,0.6,0.6192462987053631,0.616109242034435,0.6323823823823824,0.6240771769484641,0.5866350846971002,0.4687463188305688
28,0.9333333333333332,0.9566203414312745,0.9515260084925691,0.9635899558498896,0.9574404761904761,0.9200525969756739,0.8036888151691265
29,0.9400000000000001,0.9569820976121596,0.9542169616000624,0.9701390315731798,0.9620772076005822,0.9284074605451936,0.819373695848236
30,0.6033333333333334,0.6185977841987085,0.6202991452991453,0.6324188557234641,0.6261980830670927,0.5904070646585616,0.4821110197531944
31,0.5950000000000001,0.6263732638888889,0.6192899702085403,0.6213888888888889,0.6203228909326192,0.5801115668977869,0.46062984342360247
32,0.9266666666666667,0.9537441724941725,0.9494123931623931,0.9572649572649573,0.9532889754408741,0.9126953194203309,0.7831261640122461
33,0.59,0.606586650064911,0.6137147494420775,0.6215451215451216,0.6175990137155186,0.5754172015404365,0.44239253908385967
34,0.9366666666666666,0.949311712374592,0.9541843636935662,0.9659072350155152,0.9599358974358975,0.9244206773618538,0.8095785733297741
35,0.6016666666666667,0.6222222222222222,0.6201419125947428,0.6301075268817203,0.6250708282985507,0.5883626686021896,0.47688989942896387
36,0.9333333333333332,0.9512940437513536,0.9516460905349794,0.9638683127572016,0.9576373759380296,0.9203405145764969,0.7999522618469693
37,0.9316666666666666,0.9463472421764904,0.9517252295030073,0.9615834898853767,0.9566140756372894,0.9185683912119065,0.7953698281504592
38,0.93,0.9526512833993852,0.9534706331045003,0.9571235558496705,0.9552349241583425,0.9161793372319688,0.7944249536373803
39,0.9316666666666666,0.9507607587737082,0.9499577256393996,0.9634657836644592,0.9566030222654166,0.9185169320101854,0.793472249664875
40,0.6016666666666667,0.6178279751649316,0.6129601226993865,0.6386668886668887,0.6255482565607757,0.5892857142857143,0.47297000530291894
41,0.59,0.6164051513700447,0.6175600816360531,0.6176711510961167,0.6172043010752688,0.5745857682225909,0.450295046713671
42,0.5966666666666667,0.6115280211787307,0.6181006493506493,0.6258829080110458,0.6218081080988532,0.5826479076479076,0.4641568816305246
43,0.935,0.9574348650512214,0.9539029535864979,0.9641067538126361,0.9588348370071199,0.9225193107546049,0.8058692373261197
44,0.5983333333333333,0.6234140255879387,0.6216760454595609,0.6235986235986236,0.6225957049486461,0.5840270678155883,0.4704471840122473
45,0.9366666666666666,0.948869130666021,0.946605499949449,0.9749045959847353,0.9603677869372226,0.9252354048964219,0.8002875541371282
46,0.9316666666666666,0.9510604047435406,0.9446013633111137,0.9700149720974548,0.9570145353584844,0.9196078431372549,0.7930514098565755
47,0.8883333333333333,0.9476082608762594,0.9479866645830078,0.9081592584982764,0.9253927285473026,0.8613576594345825,0.7056435871439614
48,0.9249999999999999,0.9442023372273217,0.9523334718183077,0.950457705279097,0.9513927720824272,0.909496563388391,0.7742269199004047
49,0.9433333333333334,0.9554477902648938,0.9616881702868963,0.9658777446761558,0.9636718549339909,0.9310986276393919,0.8357248976097869
