,Accuracy,AUC,Precision,Recall,F1,JI,MCC
0,0.6820145631067962,0.7555434220471815,0.6475862068965517,0.7245972073039741,0.683345315121016,0.519637128000885,0.36916880387234385
1,0.6800970873786407,0.7470153049787738,0.6772058823529412,0.5909090909090909,0.631074168797954,0.462431693989071,0.3526355687683654
2,0.7108495145631069,0.7670109798305287,0.7020833333333334,0.6775510204081632,0.6895514070771802,0.5309895833333333,0.4194095326628322
3,0.7182038834951456,0.761749984180291,0.6937672249311002,0.713862689186225,0.7018279569892474,0.546234631147541,0.43823035102635055
4,0.6773058252427184,0.7560767283624915,0.6925872093023255,0.5474747474747474,0.61003861003861,0.44,0.34564238592863883
5,0.6818689320388349,0.7681590544871795,0.7078891257995736,0.5572916666666666,0.621676891615542,0.4525862068965517,0.36381474855150087
6,0.6992233009708738,0.7507767409023105,0.6838372093023256,0.6679236912156167,0.6754624900692316,0.5099624789752879,0.3938069153565695
7,0.6889320388349515,0.7684599389951942,0.6499084528532194,0.7621758380771664,0.7013895074374277,0.5424777824798984,0.3865561940368122
8,0.6918689320388349,0.7527490504398481,0.6730769230769231,0.6351540616246498,0.6530347890451518,0.4849041207670338,0.37512983792826093
9,0.6936407766990291,0.7723420268364761,0.6511261261261261,0.7710309930423782,0.7060148383677796,0.549989420228523,0.3966821695806074
10,0.6871601941747574,0.7667932733734226,0.6566479400749063,0.7185004436557232,0.6806074059126224,0.5161159420289856,0.38710407356889526
11,0.6964320388349514,0.7706640934242949,0.7132867132867133,0.60752688172043,0.656140350877193,0.49118852459016393,0.3910948354788951
12,0.6848058252427185,0.7432423789187806,0.6636363636363636,0.6351540616246498,0.6471869328493648,0.47896825396825393,0.36491141983920616
13,0.6967233009708738,0.7599395313681029,0.6884828862164662,0.6630504833512352,0.6754107490949597,0.5102235204470409,0.3913831139977864
14,0.6752427184466019,0.7466051065735219,0.640711462450593,0.6818988464951198,0.6601170568561874,0.49486940298507465,0.348506104756924
15,0.6895145631067962,0.7620856057956442,0.6883070301291249,0.645066889632107,0.6656065171297847,0.4997491533927004,0.375329151797797
16,0.696868932038835,0.7484187611555566,0.6869918699186992,0.659026102215398,0.6712539972590224,0.5053046965972312,0.3903220368399912
17,0.7039320388349515,0.7596781229847123,0.6771978021978022,0.702020202020202,0.6871405317417254,0.524445564516129,0.41065993695380265
18,0.6842233009708738,0.7620432732928465,0.7073758339510748,0.5525252525252525,0.6194188518781008,0.4494047619047619,0.3661349791679263
19,0.6937864077669903,0.7641315870570107,0.7435661764705883,0.5240909090909092,0.6146616541353382,0.44509803921568625,0.3880317091316786
20,0.6887864077669903,0.7679577843463372,0.6472563472563473,0.7496161438912041,0.6946644042232277,0.5344636524822695,0.3846002136316422
21,0.7086407766990291,0.7707182639137526,0.6895604395604396,0.6982814178302901,0.6934419248376451,0.5338707661542307,0.4164244680557108
22,0.7015776699029126,0.7563581424633874,0.696699956578376,0.6787269334439145,0.6870694223635401,0.5246153846153846,0.402544002748913
23,0.6846601941747573,0.7594841429144922,0.6789772727272727,0.6438297872340426,0.6609105180533752,0.4936835522201376,0.3668518791713553
24,0.7062864077669904,0.7647558821386946,0.6854395604395604,0.6979166666666667,0.6908556149732621,0.5298712660917385,0.4124851752063483
25,0.7109951456310679,0.7705813640504652,0.6941044471644227,0.6977528089887641,0.6957142857142857,0.5407425265188043,0.4151633533929001
26,0.6989320388349515,0.7695992331358773,0.6799242424242424,0.6561624649859944,0.6658802177858438,0.4995920032639739,0.39443436592498077
27,0.6945145631067962,0.7494022755300951,0.6771978021978022,0.6834586466165413,0.67986798679868,0.5151515151515151,0.38826050152456426
28,0.6792233009708738,0.7514002053634533,0.6461609620721553,0.7283634933123525,0.6847675225537821,0.5284274193548387,0.33671058671478227
29,0.684368932038835,0.755407434514638,0.6427793904208998,0.72,0.6787014563106796,0.5137295794230101,0.372000528633062
30,0.6965776699029127,0.7648742888968453,0.704135737009544,0.6321160042964554,0.6653000594177065,0.49893233684772453,0.3919937421743819
31,0.7061407766990291,0.7683636800985574,0.6729498164014689,0.67974180734856,0.6740372213009029,0.5085953878406708,0.4045623032667709
32,0.7011407766990292,0.7674903697266279,0.6607142857142858,0.7404040404040404,0.6960345780770971,0.5366619284529732,0.4108676124414486
33,0.6748058252427185,0.7532711811450975,0.6856012658227848,0.5707391971923668,0.622844827586207,0.45227272727272727,0.3456571043360339
34,0.6770145631067961,0.7562249408891264,0.6482142857142856,0.7305618909392494,0.6861563740928385,0.523015873015873,0.3595569004268168
35,0.6921601941747573,0.7523754961703066,0.6681072695035462,0.6717171717171717,0.6696767001114827,0.5036542338709677,0.38096512466595295
36,0.7133495145631068,0.7679416481043624,0.7171671896010757,0.68266639021356,0.6976681710724264,0.5401575803787012,0.429296524850731
37,0.6914320388349515,0.7557907941140038,0.6606199965934253,0.7311872909698997,0.6940955069395436,0.5345532950022114,0.3854582463728294
38,0.7087864077669903,0.758445181351229,0.6787932564330079,0.6974789915966386,0.6872727272727273,0.5238095238095238,0.41353285835332126
39,0.7083495145631068,0.771361902850261,0.6884753901560624,0.7091489361702128,0.6986386138613861,0.5417888563049853,0.4163676001581301
40,0.6821601941747573,0.7565091857340789,0.7033536585365854,0.5844402277039848,0.6382256848454385,0.46882624017348873,0.36426637996933675
41,0.7054126213592233,0.774593825661636,0.7297619047619048,0.5995855399493437,0.6582813582813583,0.4966759431045145,0.4062196906149946
42,0.696868932038835,0.7500843378286988,0.6800937766410913,0.6834586466165413,0.6815508021390374,0.5172307692307692,0.39257649843981507
