,Accuracy,AUC,Precision,Recall,F1,JI,MCC
0,0.9249999999999999,0.9317872807017543,0.9456194145242026,0.9595394736842104,0.9524603892406124,0.911249649761838,0.7749464850690085
1,0.9166666666666666,0.9353812055269383,0.9500112460638777,0.9424795157903404,0.9460662299475451,0.9002876432273094,0.7622084629350853
2,0.9233333333333333,0.9334450271950271,0.9509288180174256,0.9508547008547009,0.950866379015136,0.908486015066182,0.7765824269369385
3,0.9233333333333333,0.9317358757530537,0.9451785433380525,0.9569734151329244,0.9509603432374996,0.9092871066555276,0.7733578120625069
4,0.93,0.9383064269552989,0.95515271097957,0.9550934297769741,0.9551166781409591,0.9158969548275365,0.7955673074316115
5,0.915,0.9320063001268285,0.9499858517260894,0.9401063071949148,0.9450047679703758,0.8984768558121852,0.7579399073221337
6,0.5983333333333333,0.605041816009558,0.6161797096834116,0.6301075268817203,0.6230642437068843,0.584887167718493,0.46590836224226845
7,0.9166666666666666,0.9308933207722098,0.9518279569892473,0.9399481407922322,0.9458247212497012,0.8998171934382065,0.7649088705154196
8,0.5950000000000001,0.6035391239195587,0.6232210055739468,0.6171883671883672,0.6201884347308325,0.5797979797979798,0.46381449919925083
9,0.8716666666666667,0.9331537458956815,0.949820788530466,0.8902083579502934,0.9180976632349781,0.8486214640060794,0.640426672635331
10,0.9249999999999999,0.9315638002532056,0.9528535980148883,0.9511242652197147,0.9519480519480519,0.9105586051017113,0.7812045205997123
11,0.9183333333333333,0.936021358702264,0.9542014277113614,0.9403132322111234,0.9470491401351967,0.9018950051703821,0.7702898301280232
12,0.9183333333333333,0.9362993429784048,0.9470410040030294,0.9489620791108205,0.9478104541908348,0.9033530571992111,0.761441358911255
13,0.9266666666666667,0.9396376659117882,0.9492017416545719,0.9572989076464746,0.9531977456505758,0.9125659677649408,0.7836080405340936
14,0.9166666666666666,0.9308888431101807,0.950268141444612,0.9424437911699058,0.9463245000017233,0.9010630758327428,0.7602206771707171
15,0.9166666666666666,0.935114406956187,0.9521288804728295,0.9399630456964783,0.9459579180509413,0.900043318171973,0.7632680288471166
16,0.8866666666666667,0.9397055124903226,0.8850185774946921,0.9575624797143784,0.9175339896858884,0.8482741617357002,0.710283599685309
17,0.9116666666666666,0.932279526029526,0.9518140589569161,0.9337606837606837,0.9425192519251925,0.8941724941724942,0.7531808795557069
18,0.59,0.6000417713744323,0.6168582375478927,0.6165157269451748,0.6166610981178304,0.5738451528952505,0.44405310521587205
19,0.93,0.9351459339944587,0.955041773513111,0.9555049668874173,0.955041773513111,0.9158529059425708,0.7988129826125666
20,0.5883333333333334,0.5991875746714457,0.6117607526881721,0.621505376344086,0.6165557262331456,0.5734703519962202,0.4377354569045946
